id,name,type,status,layer,module,feature,description,file_path,related_files,parent_id,child_ids,depends_on,used_by,ui_related,api_related,database_related,tests_related,docs_related,agent_related,risk_level,completion_percent,last_verified_at,verification_status,notes
SOAR-TYPES-ADMIN-SUBSCRIPTION-PLANS,Admin subscription plan DTO schemas,validation,verified_local,backend,api-admin,subscriptions-admin,"Admin subscription plan code and update schemas with entitlement validation.",apps/api/src/modules/admin/subscriptionPlans/subscriptionPlans.types.ts,,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,,SOAR-SERVICE-SUBSCRIPTION-ENTITLEMENTS,SOAR-CONTROLLER-ADMIN-SUBSCRIPTION-PLANS,,SOAR-API-ADMIN-SUBSCRIPTION-PLAN-UPDATE,SOAR-DB-SUBSCRIPTION-PLAN,SOAR-TEST-SUBSCRIPTIONS-ADMIN-API,SOAR-DOC-API-ADMIN,,critical,90,2026-05-24,verified_local,"Typed validation view for Subscriptions/Admin backfill."
SOAR-SERVICE-ADMIN-SUBSCRIPTION-PLANS,Admin subscription plans service,service,verified_local,backend,api-admin,subscriptions-admin,"Admin subscription catalog read/update service with bootstrap consistency.",apps/api/src/modules/admin/subscriptionPlans/subscriptionPlans.service.ts,,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,,SOAR-SERVICE-SUBSCRIPTIONS;SOAR-DB-SUBSCRIPTION-PLAN,SOAR-CONTROLLER-ADMIN-SUBSCRIPTION-PLANS,,SOAR-API-ADMIN-SUBSCRIPTION-PLANS-LIST;SOAR-API-ADMIN-SUBSCRIPTION-PLAN-UPDATE,SOAR-DB-SUBSCRIPTION-PLAN,SOAR-TEST-SUBSCRIPTIONS-ADMIN-API,SOAR-DOC-API-ADMIN,,critical,90,2026-05-24,verified_local,"Typed service view for Subscriptions/Admin backfill."
SOAR-CONTROLLER-PROFILE-SUBSCRIPTION,Profile subscription controller,controller,verified_local,backend,api-profile,subscriptions-admin,"Profile subscription controller for current subscription and checkout intent reads.",apps/api/src/modules/profile/subscription/subscription.controller.ts,,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,,SOAR-SERVICE-PROFILE-SUBSCRIPTION;SOAR-SERVICE-PAYMENT-CHECKOUT,SOAR-API-PROFILE-SUBSCRIPTION-GET;SOAR-API-PROFILE-SUBSCRIPTION-CHECKOUT,,SOAR-API-PROFILE-SUBSCRIPTION-GET;SOAR-API-PROFILE-SUBSCRIPTION-CHECKOUT,SOAR-DB-SUBSCRIPTION-PLAN;SOAR-DB-USER-SUBSCRIPTION;SOAR-DB-PAYMENT-INTENT,SOAR-TEST-SUBSCRIPTIONS-ADMIN-API,SOAR-DOC-API-SUBSCRIPTIONS,,high,90,2026-05-24,verified_local,"Typed controller view for Subscriptions/Admin backfill."
SOAR-SERVICE-PROFILE-SUBSCRIPTION,Profile subscription service,service,verified_local,backend,api-profile,subscriptions-admin,"Profile subscription read service for current plan and active assignment state.",apps/api/src/modules/profile/subscription/subscription.service.ts,apps/api/src/modules/profile/subscription/subscription.types.ts,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,,SOAR-SERVICE-SUBSCRIPTIONS;SOAR-DB-SUBSCRIPTION-PLAN;SOAR-DB-USER-SUBSCRIPTION,SOAR-CONTROLLER-PROFILE-SUBSCRIPTION,,SOAR-API-PROFILE-SUBSCRIPTION-GET,SOAR-DB-SUBSCRIPTION-PLAN;SOAR-DB-USER-SUBSCRIPTION,SOAR-TEST-SUBSCRIPTIONS-ADMIN-API,SOAR-DOC-API-SUBSCRIPTIONS,,high,90,2026-05-24,verified_local,"Typed service view for Subscriptions/Admin backfill."
SOAR-SERVICE-SUBSCRIPTIONS,Subscriptions service,service,verified_local,backend,api-subscriptions,subscriptions-admin,"Subscription catalog bootstrap default assignment and active subscription assignment service.",apps/api/src/modules/subscriptions/subscriptions.service.ts,apps/api/src/modules/subscriptions/subscriptions.errors.ts,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,,SOAR-DB-SUBSCRIPTION-PLAN;SOAR-DB-USER-SUBSCRIPTION;SOAR-DB-USER,SOAR-SERVICE-ADMIN-USERS;SOAR-SERVICE-ADMIN-SUBSCRIPTION-PLANS;SOAR-SERVICE-PROFILE-SUBSCRIPTION;SOAR-SERVICE-PAYMENT-CHECKOUT,,SOAR-API-ADMIN-USERS-UPDATE;SOAR-API-PROFILE-SUBSCRIPTION-GET,SOAR-DB-SUBSCRIPTION-PLAN;SOAR-DB-USER-SUBSCRIPTION;SOAR-DB-USER,SOAR-TEST-SUBSCRIPTIONS-ADMIN-API;SOAR-TEST-SUBSCRIPTIONS-ENTITLEMENTS,SOAR-DOC-API-SUBSCRIPTIONS,,critical,90,2026-05-24,verified_local,"Typed service view for Subscriptions/Admin backfill."
SOAR-SERVICE-SUBSCRIPTION-ENTITLEMENTS,Subscription entitlements service,service,verified_local,backend,api-subscriptions,subscriptions-admin,"Subscription entitlement schema and guard service for bot limits and LIVE trading access.",apps/api/src/modules/subscriptions/subscriptionEntitlements.service.ts,apps/api/src/modules/subscriptions/subscriptionEntitlements.service.test.ts,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,,SOAR-DB-SUBSCRIPTION-PLAN,SOAR-FEATURE-BOT-SETUP;SOAR-FEATURE-MANUAL-ORDER;SOAR-TYPES-ADMIN-SUBSCRIPTION-PLANS,,SOAR-API-BOT-CREATE;SOAR-API-BOT-UPDATE,SOAR-DB-SUBSCRIPTION-PLAN,SOAR-TEST-SUBSCRIPTIONS-ENTITLEMENTS,SOAR-DOC-API-SUBSCRIPTIONS,,critical,90,2026-05-24,verified_local,"Typed service view for Subscriptions/Admin backfill."
SOAR-SERVICE-PAYMENT-CHECKOUT,Subscription checkout service,service,verified_local,backend,api-subscriptions,subscriptions-admin,"Payment checkout intent orchestration service with provider registry/manual/Stripe boundaries.",apps/api/src/modules/subscriptions/payments/paymentCheckout.service.ts,apps/api/src/modules/subscriptions/payments/paymentGateway.registry.ts;apps/api/src/modules/subscriptions/payments/manualPaymentGateway.provider.ts;apps/api/src/modules/subscriptions/payments/stripePaymentGateway.provider.ts,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,,SOAR-SERVICE-SUBSCRIPTIONS;SOAR-DB-SUBSCRIPTION-PLAN;SOAR-DB-USER-SUBSCRIPTION;SOAR-DB-PAYMENT-INTENT,SOAR-CONTROLLER-PROFILE-SUBSCRIPTION,,SOAR-API-PROFILE-SUBSCRIPTION-CHECKOUT,SOAR-DB-SUBSCRIPTION-PLAN;SOAR-DB-USER-SUBSCRIPTION;SOAR-DB-PAYMENT-INTENT,SOAR-TEST-SUBSCRIPTIONS-ADMIN-API,SOAR-DOC-API-SUBSCRIPTIONS,,high,90,2026-05-24,verified_local,"Typed service view for Subscriptions/Admin backfill."
SOAR-HOOK-BOTS-ASSISTANT-CONTROLLER,useBotsAssistantController,hook,verified_local,frontend,web-bots,ai-assistant-foundation,"Frontend controller hook for assistant config load save subagent slot mutation and dry-run execution.",apps/web/src/features/bots/hooks/useBotsAssistantController.ts,apps/web/src/features/bots/services/bots.service.ts,SOAR-FEATURE-AI-ASSISTANT-FOUNDATION,,SOAR-SERVICE-WEB-BOTS-API,SOAR-COMP-BOTS-ASSISTANT-TAB,SOAR-COMP-BOTS-ASSISTANT-TAB,SOAR-API-BOT-ASSISTANT-CONFIG-GET;SOAR-API-BOT-ASSISTANT-CONFIG-UPSERT;SOAR-API-BOT-SUBAGENT-UPSERT;SOAR-API-BOT-SUBAGENT-DELETE;SOAR-API-BOT-ASSISTANT-DRY-RUN,SOAR-DB-BOT-ASSISTANT-CONFIG;SOAR-DB-BOT-SUBAGENT-CONFIG,SOAR-TEST-AI-ASSISTANT-WEB,SOAR-DOC-WEB-BOTS,,high,90,2026-05-24,verified_local,"Typed hook view for AI Assistant foundation backfill."
SOAR-SERVICE-BOT-ASSISTANT,Bot assistant service,service,verified_local,backend,api-bots,ai-assistant-foundation,"Bot assistant configuration service and dry-run facade.",apps/api/src/modules/bots/botAssistant.service.ts,apps/api/src/modules/bots/botsCommand.service.ts,SOAR-FEATURE-AI-ASSISTANT-FOUNDATION,,SOAR-SERVICE-ASSISTANT-ORCHESTRATOR;SOAR-DB-BOT;SOAR-DB-BOT-ASSISTANT-CONFIG;SOAR-DB-BOT-SUBAGENT-CONFIG,SOAR-CONTROLLER-BOTS,,SOAR-API-BOT-ASSISTANT-CONFIG-GET;SOAR-API-BOT-ASSISTANT-DRY-RUN,SOAR-DB-BOT-ASSISTANT-CONFIG;SOAR-DB-BOT-SUBAGENT-CONFIG,SOAR-TEST-AI-ASSISTANT-API,SOAR-DOC-ASSISTANT-RUNTIME,,critical,90,2026-05-24,verified_local,"Typed service view for AI Assistant foundation backfill."
SOAR-SERVICE-ASSISTANT-ORCHESTRATOR,Assistant orchestrator service,service,verified_local,backend,api-engine,ai-assistant-foundation,"Deterministic assistant decision orchestrator with circuit breaker timeout and safety-mode trace semantics.",apps/api/src/modules/engine/assistantOrchestrator.service.ts,apps/api/src/modules/engine/assistantOrchestrator.service.test.ts;apps/api/src/modules/engine/assistantOrchestrator.protocol.test.ts,SOAR-FEATURE-AI-ASSISTANT-FOUNDATION,,SOAR-DOC-ASSISTANT-RUNTIME-CONTRACT;SOAR-DOC-AI-TESTING-PROTOCOL,SOAR-SERVICE-BOT-ASSISTANT,,SOAR-API-BOT-ASSISTANT-DRY-RUN,,SOAR-TEST-AI-ASSISTANT-ORCHESTRATOR;SOAR-TEST-AI-PROTOCOL-HARNESS,SOAR-DOC-ASSISTANT-RUNTIME;SOAR-DOC-ASSISTANT-RUNTIME-CONTRACT,,critical,90,2026-05-24,verified_local,"Typed service view for AI Assistant foundation backfill."
