id,source_id,target_id,relation_type,status,description,evidence,owner,last_verified_at,notes
REL-WEBRUNTIME-010,SOAR-COMP-BOTS-MANAGEMENT,SOAR-COMP-BOTS-MONITORING-TAB,composes,verified_local,Bots management composes the monitoring tab surface.,apps/web/src/features/bots/components/bots-management/BotsMonitoringTab.tsx,Frontend,2026-05-24,
REL-WEBRUNTIME-011,SOAR-COMP-BOTS-MONITORING-TAB,SOAR-COMP-BOTS-MONITORING-SECTIONS,composes,verified_local,Bots monitoring tab composes runtime monitoring sections.,apps/web/src/features/bots/components/bots-management/BotsMonitoringSections.tsx,Frontend,2026-05-24,
REL-WEBRUNTIME-012,SOAR-COMP-BOTS-MONITORING-TAB,SOAR-COMP-MONITORING-FUTURE-SIGNALS,composes,verified_local,Bots monitoring tab composes future signal preview UI.,apps/web/src/features/bots/components/bots-management/MonitoringFutureSignalsSection.tsx,Frontend,2026-05-24,
REL-WEBRUNTIME-013,SOAR-COMP-BOTS-MONITORING-TAB,SOAR-COMP-BOTS-PORTFOLIO-HISTORY-SECTION,composes,verified_local,Bots monitoring tab composes portfolio history UI.,apps/web/src/features/bots/components/bots-management/BotsPortfolioHistorySection.tsx,Frontend,2026-05-24,
REL-WEBRUNTIME-014,SOAR-COMP-BOTS-MONITORING-SECTIONS,SOAR-COMP-BOTS-MONITORING-PROTECTION-CELL,composes,verified_local,Bots monitoring sections compose protection-state cells.,apps/web/src/features/bots/components/bots-management/BotsMonitoringProtectionCell.tsx,Frontend,2026-05-24,
REL-WEBRUNTIME-015,SOAR-COMP-BOTS-MONITORING-SECTIONS,SOAR-COMP-BOTS-MONITORING-ATTRIBUTION-PILLS,composes,verified_local,Bots monitoring sections compose position attribution pills.,apps/web/src/features/bots/components/bots-management/BotsMonitoringAttributionPills.tsx,Frontend,2026-05-24,
REL-WEBRUNTIME-016,SOAR-COMP-BOTS-MONITORING-SECTIONS,SOAR-UTIL-BOTS-MONITORING-FORMATTERS,uses,verified_local,Bots monitoring sections use monitoring formatters.,apps/web/src/features/bots/components/bots-management/formatters.ts,Frontend,2026-05-24,
REL-WEBRUNTIME-017,SOAR-COMP-BOTS-MONITORING-ATTRIBUTION-PILLS,SOAR-UTIL-BOTS-MONITORING-LABELS,uses,verified_local,Attribution pills use runtime label helpers.,apps/web/src/features/bots/components/bots-management/monitoringRuntimeLabels.ts,Frontend,2026-05-24,
REL-WEBRUNTIME-018,SOAR-COMP-MONITORING-FUTURE-SIGNALS,SOAR-UTIL-BOTS-MONITORING-LABELS,uses,verified_local,Future signal UI uses monitoring label helpers.,apps/web/src/features/bots/components/bots-management/monitoringRuntimeLabels.ts,Frontend,2026-05-24,
REL-WEBRUNTIME-019,SOAR-COMP-BOTS-MONITORING-TAB,SOAR-SERVICE-WEB-BOTS-API,calls,verified_local,Bots monitoring tab depends on Web bots API service for runtime payloads.,apps/web/src/features/bots/services/bots.service.ts,Frontend,2026-05-24,
REL-WEBRUNTIME-020,SOAR-SERVICE-WEB-BOTS-API,SOAR-API-BOT-RUNTIME-AGGREGATE,calls,verified_local,Web bots service calls aggregate runtime monitoring API.,apps/web/src/features/bots/services/bots.service.ts,Frontend,2026-05-24,
REL-WEBRUNTIME-021,SOAR-SERVICE-WEB-BOTS-API,SOAR-API-BOT-RUNTIME-POSITIONS,calls,verified_local,Web bots service is linked to runtime position payload consumption.,apps/web/src/features/bots/services/bots.service.ts,Frontend,2026-05-24,
REL-WEBRUNTIME-022,SOAR-FEATURE-WEB-RUNTIME-SURFACES,SOAR-TEST-WEB-RUNTIME-SURFACES,verified_by,verified_local,Web runtime surfaces are covered by aggregate Web runtime surface tests.,apps/web/src/features/dashboard-home/components/home-live-widgets/runtimeDataTablePresenters.test.tsx,QA,2026-05-24,
REL-WEBRUNTIME-023,SOAR-COMP-RUNTIME-SIGNALS-SECTION,SOAR-TEST-DASHBOARD-RUNTIME-SIGNALS,verified_by,verified_local,Dashboard runtime signals section is covered by focused component tests.,apps/web/src/features/dashboard-home/components/home-live-widgets/RuntimeSignalsSection.test.tsx,QA,2026-05-24,
REL-WEBRUNTIME-024,SOAR-COMP-MONITORING-FUTURE-SIGNALS,SOAR-TEST-BOTS-MONITORING-FUTURE-SIGNALS,verified_by,verified_local,Bot monitoring future signal UI is covered by focused component tests.,apps/web/src/features/bots/components/bots-management/MonitoringFutureSignalsSection.test.tsx,QA,2026-05-24,
REL-WEBRUNTIME-025,SOAR-COMP-BOTS-PORTFOLIO-HISTORY-SECTION,SOAR-TEST-BOTS-PORTFOLIO-HISTORY-WEB,verified_by,verified_local,Bot portfolio history UI is covered by Web component tests.,apps/web/src/features/bots/components/BotsManagement.portfolio-history.test.tsx,QA,2026-05-24,
REL-WEBRUNTIME-026,SOAR-FEATURE-WEB-RUNTIME-SURFACES,SOAR-DOC-WEB-DASHBOARD-HOME,documented_by,verified_local,Dashboard home module docs document dashboard runtime surface ownership.,docs/modules/web-dashboard-home.md,Documentation,2026-05-24,
REL-WEBRUNTIME-027,SOAR-FEATURE-WEB-RUNTIME-SURFACES,SOAR-DOC-WEB-BOTS,documented_by,verified_local,Web bots module docs document bot monitoring surface ownership.,docs/modules/web-bots.md,Documentation,2026-05-24,
REL-AUTH-DEEP-001,SOAR-FEATURE-AUTH-SESSION,SOAR-PAGE-PUBLIC-HOME,has_entrypoint,verified_local,Auth session public surface starts at the landing route.,apps/web/src/app/(public)/page.tsx,Frontend,2026-05-24,
REL-AUTH-DEEP-002,SOAR-PAGE-PUBLIC-HOME,SOAR-PAGE-LOGIN,links_to,verified_local,Public landing page links unauthenticated users to login.,apps/web/src/app/(public)/page.tsx,Frontend,2026-05-24,
REL-AUTH-DEEP-003,SOAR-PAGE-PUBLIC-HOME,SOAR-PAGE-REGISTER,links_to,verified_local,Public landing page links unauthenticated users to registration.,apps/web/src/app/(public)/page.tsx,Frontend,2026-05-24,
REL-AUTH-DEEP-004,SOAR-PAGE-REGISTER,SOAR-COMP-REGISTER-FORM,contains,verified_local,Register route renders the RegisterForm component.,apps/web/src/features/auth/pages/RegisterPage.tsx,Frontend,2026-05-24,
REL-AUTH-DEEP-005,SOAR-COMP-LOGIN-FORM,SOAR-HOOK-USE-LOGIN-FORM,uses,verified_local,Login form delegates state and submit behavior to useLoginForm.,apps/web/src/features/auth/hooks/useLoginForm.ts,Frontend,2026-05-24,
REL-AUTH-DEEP-006,SOAR-COMP-REGISTER-FORM,SOAR-HOOK-USE-REGISTER-FORM,uses,verified_local,Register form delegates state and submit behavior to useRegisterForm.,apps/web/src/features/auth/hooks/useRegisterForm.ts,Frontend,2026-05-24,
REL-AUTH-DEEP-007,SOAR-COMP-LOGIN-FORM,SOAR-UI-PASSWORD-VISIBILITY-TOGGLE,uses,verified_local,Login form uses the password visibility toggle control.,apps/web/src/features/auth/components/PasswordVisibilityToggle.tsx,Frontend,2026-05-24,
REL-AUTH-DEEP-008,SOAR-COMP-REGISTER-FORM,SOAR-UI-PASSWORD-VISIBILITY-TOGGLE,uses,verified_local,Register form uses the password visibility toggle control.,apps/web/src/features/auth/components/PasswordVisibilityToggle.tsx,Frontend,2026-05-24,
REL-AUTH-DEEP-009,SOAR-HOOK-USE-LOGIN-FORM,SOAR-SERVICE-WEB-AUTH,calls,verified_local,Login hook calls the Web auth service.,apps/web/src/features/auth/services/auth.service.ts,Frontend,2026-05-24,
REL-AUTH-DEEP-010,SOAR-HOOK-USE-REGISTER-FORM,SOAR-SERVICE-WEB-AUTH,calls,verified_local,Register hook calls the Web auth service.,apps/web/src/features/auth/services/auth.service.ts,Frontend,2026-05-24,
REL-AUTH-DEEP-011,SOAR-SERVICE-WEB-AUTH,SOAR-API-AUTH-LOGIN,calls,verified_local,Web auth service calls the login API route.,apps/web/src/features/auth/services/auth.service.ts,Frontend,2026-05-24,
REL-AUTH-DEEP-012,SOAR-SERVICE-WEB-AUTH,SOAR-API-AUTH-REGISTER,calls,verified_local,Web auth service calls the register API route.,apps/web/src/features/auth/services/auth.service.ts,Frontend,2026-05-24,
REL-AUTH-DEEP-013,SOAR-CONTEXT-WEB-AUTH,SOAR-API-AUTH-ME,calls,verified_local,AuthContext bootstraps current-user state through auth me.,apps/web/src/context/AuthContext.tsx,Frontend,2026-05-24,
REL-AUTH-DEEP-014,SOAR-CONTEXT-WEB-AUTH,SOAR-API-AUTH-LOGOUT,calls,verified_local,AuthContext clears session state through logout.,apps/web/src/context/AuthContext.tsx,Frontend,2026-05-24,
REL-AUTH-DEEP-015,SOAR-API-AUTH-REGISTER,SOAR-CONTROLLER-AUTH,routes_to,verified_local,Register route delegates to auth controller.,apps/api/src/modules/auth/auth.routes.ts,Backend,2026-05-24,
REL-AUTH-DEEP-016,SOAR-API-AUTH-LOGIN,SOAR-CONTROLLER-AUTH,routes_to,verified_local,Login route delegates to auth controller.,apps/api/src/modules/auth/auth.routes.ts,Backend,2026-05-24,
REL-AUTH-DEEP-017,SOAR-API-AUTH-ME,SOAR-CONTROLLER-AUTH,routes_to,verified_local,Current-user route delegates to auth controller.,apps/api/src/modules/auth/auth.routes.ts,Backend,2026-05-24,
REL-AUTH-DEEP-018,SOAR-API-AUTH-LOGOUT,SOAR-CONTROLLER-AUTH,routes_to,verified_local,Logout route delegates to auth controller.,apps/api/src/modules/auth/auth.routes.ts,Backend,2026-05-24,
REL-AUTH-DEEP-019,SOAR-CONTROLLER-AUTH,SOAR-TYPES-AUTH,validates_with,verified_local,Auth controller uses auth DTO and response types.,apps/api/src/modules/auth/auth.types.ts,Backend,2026-05-24,
REL-AUTH-DEEP-020,SOAR-CONTROLLER-AUTH,SOAR-SERVICE-AUTH,calls,verified_local,Auth controller delegates identity behavior to auth service.,apps/api/src/modules/auth/auth.service.ts,Backend,2026-05-24,
REL-AUTH-DEEP-021,SOAR-CONTROLLER-AUTH,SOAR-SERVICE-AUTH-COOKIE,uses,verified_local,Auth controller uses cookie helpers for session transport.,apps/api/src/modules/auth/auth.cookie.ts,Backend,2026-05-24,
REL-AUTH-DEEP-022,SOAR-SERVICE-AUTH,SOAR-SERVICE-AUTH-JWT,uses,verified_local,Auth service uses JWT helpers for session tokens.,apps/api/src/modules/auth/auth.jwt.ts,Backend,2026-05-24,
REL-AUTH-DEEP-023,SOAR-SERVICE-AUTH,SOAR-SERVICE-AUTH-ERRORS,uses,verified_local,Auth service uses auth error primitives.,apps/api/src/modules/auth/auth.errors.ts,Backend,2026-05-24,
REL-AUTH-DEEP-024,SOAR-SERVICE-AUTH,SOAR-DB-USER,reads_writes,verified_local,Auth service reads and writes User identity records.,apps/api/src/modules/auth/auth.service.ts,Backend,2026-05-24,
REL-AUTH-DEEP-025,SOAR-SERVICE-AUTH-JWT,SOAR-SERVICE-AUTH-SESSION-TOKEN,uses,verified_local,JWT helper uses session token helper semantics.,apps/api/src/modules/auth/sessionToken.ts,Backend,2026-05-24,
REL-AUTH-DEEP-026,SOAR-FEATURE-AUTH-SESSION,SOAR-TEST-WEB-AUTH-FORMS,verified_by,verified_local,Auth Web forms are covered by focused form tests.,apps/web/src/features/auth/components/LoginForm.test.tsx,QA,2026-05-24,
REL-AUTH-DEEP-027,SOAR-FEATURE-AUTH-SESSION,SOAR-TEST-WEB-AUTH-HOOKS,verified_by,verified_local,Auth hooks are covered by focused hook tests.,apps/web/src/features/auth/hooks/useLoginForm.test.tsx,QA,2026-05-24,
REL-AUTH-DEEP-028,SOAR-CONTEXT-WEB-AUTH,SOAR-TEST-WEB-AUTH-CONTEXT,verified_by,verified_local,AuthContext is covered by focused context tests.,apps/web/src/context/AuthContext.test.tsx,QA,2026-05-24,
REL-AUTH-DEEP-029,SOAR-FEATURE-AUTH-SESSION,SOAR-TEST-API-AUTH-SESSION-DEEP,verified_by,verified_local,Auth API behavior is covered by aggregate auth API tests.,apps/api/src/modules/auth/auth.e2e.test.ts,QA,2026-05-24,
REL-AUTH-DEEP-030,SOAR-SERVICE-AUTH,SOAR-TEST-API-AUTH-SERVICE,verified_by,verified_local,Auth service is covered by focused service tests.,apps/api/src/modules/auth/auth.service.test.ts,QA,2026-05-24,
REL-AUTH-DEEP-031,SOAR-SERVICE-AUTH-COOKIE,SOAR-TEST-API-AUTH-COOKIE,verified_by,verified_local,Auth cookie helpers are covered by focused tests.,apps/api/src/modules/auth/auth.cookie.test.ts,QA,2026-05-24,
REL-AUTH-DEEP-032,SOAR-SERVICE-AUTH-JWT,SOAR-TEST-API-AUTH-JWT,verified_by,verified_local,Auth JWT helpers are covered by focused tests.,apps/api/src/modules/auth/auth.jwt.test.ts,QA,2026-05-24,
REL-AUTH-DEEP-033,SOAR-SERVICE-AUTH-ERRORS,SOAR-TEST-API-AUTH-ERRORS,verified_by,verified_local,Auth errors are covered by focused tests.,apps/api/src/modules/auth/auth.errors.test.ts,QA,2026-05-24,
REL-AUTH-DEEP-034,SOAR-FEATURE-AUTH-SESSION,SOAR-DOC-API-AUTH,documented_by,verified_local,API auth module docs document backend auth behavior.,docs/modules/api-auth.md,Documentation,2026-05-24,
REL-AUTH-DEEP-035,SOAR-FEATURE-AUTH-SESSION,SOAR-DOC-WEB-AUTH,documented_by,verified_local,Web auth module docs document frontend auth behavior.,docs/modules/web-auth.md,Documentation,2026-05-24,
REL-BACKTEST-WEB-UTIL-001,SOAR-COMP-BACKTEST-RUN-DETAILS,SOAR-UTIL-BACKTEST-RUN-DETAILS-COPY,uses,verified_local,Backtest run details uses localized copy helpers for presentation text.,apps/web/src/features/backtest/components/backtestRunDetails.copy.ts,Frontend,2026-05-24,
REL-BACKTEST-WEB-UTIL-002,SOAR-COMP-BACKTEST-DETAIL-PRESENTERS,SOAR-SERVICE-BACKTEST-WEB-VIEWMODEL,uses,verified_local,Backtest detail presenters use Web view-model utilities for timeline and metric display.,apps/web/src/features/backtest/utils/backtestRunDetailsViewModel.ts,Frontend,2026-05-24,
REL-BACKTEST-WEB-UTIL-003,SOAR-SERVICE-BACKTEST-WEB-VIEWMODEL,SOAR-TEST-BACKTEST-WEB-UTILITIES,verified_by,verified_local,Backtest Web view-model utilities are covered by focused presenter utility tests.,apps/web/src/features/backtest/utils/nonOverlappingTradeSegments.test.ts,QA,2026-05-24,
REL-BACKTEST-WEB-UTIL-004,SOAR-COMP-BACKTEST-DETAIL-PRESENTERS,SOAR-TEST-BACKTEST-WEB-UTILITIES,verified_by,verified_local,Backtest detail presenters are covered by trade segment pair-stat and timeline overlay tests.,apps/web/src/features/backtest/utils/timelineIndicatorOverlays.test.ts,QA,2026-05-24,
REL-BACKTEST-WEB-UTIL-005,SOAR-FEATURE-BACKTESTS,SOAR-TEST-BACKTEST-WEB-UTILITIES,verified_by,verified_local,Backtests feature includes focused Web presenter utility proof.,apps/web/src/features/backtest/utils/pairStatsMetricDisplay.test.ts,QA,2026-05-24,
REL-DASH-RESIDUAL-001,SOAR-COMP-HOME-LIVE-WIDGETS,SOAR-COMP-LIVE-MARKET-BAR,composes,verified_local,Home live widgets include the live market bar surface.,apps/web/src/features/dashboard-home/components/LiveMarketBar.tsx,Frontend,2026-05-24,
REL-DASH-RESIDUAL-002,SOAR-COMP-HOME-LIVE-WIDGETS,SOAR-HOOK-RUNTIME-SELECTION-VIEWMODEL,uses,verified_local,Home live widgets use the runtime selection view-model helper.,apps/web/src/features/dashboard-home/components/home-live-widgets/useRuntimeSelectionViewModel.ts,Frontend,2026-05-24,
REL-DASH-RESIDUAL-003,SOAR-HOOK-RUNTIME-SELECTION-VIEWMODEL,SOAR-TYPES-DASHBOARD-RUNTIME,uses,verified_local,Runtime selection view-model uses dashboard runtime shared types.,apps/web/src/features/dashboard-home/components/home-live-widgets/types.ts,Frontend,2026-05-24,
REL-DASH-RESIDUAL-004,SOAR-HOOK-RUNTIME-SELECTION-VIEWMODEL,SOAR-UTIL-RUNTIME-DERIVATIONS,uses,verified_local,Runtime selection view-model uses runtime derivation helpers.,apps/web/src/features/dashboard-home/components/home-live-widgets/runtimeDerivations.ts,Frontend,2026-05-24,
REL-DASH-RESIDUAL-005,SOAR-COMP-LIVE-MARKET-BAR,SOAR-API-MARKET-STREAM-EVENTS,observes,verified_local,LiveMarketBar is linked to market stream event context.,apps/web/src/features/dashboard-home/components/LiveMarketBar.tsx,Frontend,2026-05-24,
REL-DASH-RESIDUAL-006,SOAR-FEATURE-DASHBOARD-RUNTIME,SOAR-TEST-DASHBOARD-RUNTIME-RESIDUAL-WEB,verified_by,verified_local,Dashboard runtime residual surfaces are covered by focused Web tests.,apps/web/src/features/dashboard-home/components/HomeLiveWidgets.aggregate-error.test.tsx,QA,2026-05-24,
REL-DASH-RESIDUAL-007,SOAR-COMP-HOME-LIVE-WIDGETS,SOAR-TEST-DASHBOARD-RUNTIME-RESIDUAL-WEB,verified_by,verified_local,Home live widgets residual aggregate manual-order and open-order cases are covered by focused tests.,apps/web/src/features/dashboard-home/components/HomeLiveWidgets.aggregate-history.test.tsx,QA,2026-05-24,
REL-DASH-RESIDUAL-008,SOAR-COMP-LIVE-MARKET-BAR,SOAR-TEST-DASHBOARD-RUNTIME-RESIDUAL-WEB,verified_by,verified_local,LiveMarketBar is covered by focused component tests.,apps/web/src/features/dashboard-home/components/LiveMarketBar.test.tsx,QA,2026-05-24,
REL-DASH-RESIDUAL-009,SOAR-COMP-RUNTIME-SIDEBAR-SECTION,SOAR-TEST-DASHBOARD-RUNTIME-RESIDUAL-WEB,verified_by,verified_local,Runtime sidebar section is covered by focused component tests.,apps/web/src/features/dashboard-home/components/RuntimeSidebarSection.test.tsx,QA,2026-05-24,
REL-DASH-RESIDUAL-010,SOAR-HOOK-RUNTIME-SELECTION-VIEWMODEL,SOAR-TEST-DASHBOARD-RUNTIME-RESIDUAL-WEB,verified_by,verified_local,Runtime selection view-model is covered by focused tests.,apps/web/src/features/dashboard-home/components/home-live-widgets/useRuntimeSelectionViewModel.test.ts,QA,2026-05-24,
REL-WEB-RESIDUAL-001,SOAR-FEATURE-EXCHANGE-ADAPTER,SOAR-COMP-EXCHANGE-CONNECTIONS-VIEW,has_ui,verified_local,Exchange Adapter exposes a Web exchange connections surface.,apps/web/src/features/exchanges/components/ExchangeConnectionsView.tsx,Frontend,2026-05-24,
REL-WEB-RESIDUAL-002,SOAR-COMP-EXCHANGE-CONNECTIONS-VIEW,SOAR-UTIL-WEB-EXCHANGE-CAPABILITIES,uses,verified_local,Exchange connections view uses frontend exchange capability helpers.,apps/web/src/features/exchanges/exchangeCapabilities.ts,Frontend,2026-05-24,
REL-WEB-RESIDUAL-003,SOAR-UTIL-WEB-EXCHANGE-CAPABILITIES,SOAR-SERVICE-EXCHANGE-CAPABILITIES,mirrors,verified_local,Frontend capability helpers mirror backend exchange capability semantics.,apps/web/src/features/exchanges/exchangeCapabilities.ts,Frontend,2026-05-24,
REL-WEB-RESIDUAL-004,SOAR-COMP-EXCHANGE-CONNECTIONS-VIEW,SOAR-TEST-WEB-EXCHANGE-CONNECTIONS,verified_by,verified_local,Exchange connections view is covered by focused Web tests.,apps/web/src/features/exchanges/components/ExchangeConnectionsView.test.tsx,QA,2026-05-24,
REL-WEB-RESIDUAL-005,SOAR-UTIL-WEB-EXCHANGE-CAPABILITIES,SOAR-TEST-WEB-EXCHANGE-CONNECTIONS,verified_by,verified_local,Exchange capability helpers are covered by focused Web tests.,apps/web/src/features/exchanges/exchangeCapabilities.test.ts,QA,2026-05-24,
REL-WEB-RESIDUAL-006,SOAR-FEATURE-EXCHANGE-ADAPTER,SOAR-DOC-WEB-EXCHANGES,documented_by,verified_local,Web exchanges docs document exchange connection UI ownership.,docs/modules/web-exchanges.md,Documentation,2026-05-24,
REL-WEB-RESIDUAL-007,SOAR-PAGE-PROFILE,SOAR-COMP-PROFILE-BASIC-FORM,contains,verified_local,Profile page contains the basic profile form surface.,apps/web/src/features/profile/components/BasicForm.tsx,Frontend,2026-05-24,
REL-WEB-RESIDUAL-008,SOAR-PAGE-PROFILE,SOAR-COMP-PROFILE-SECURITY,contains,verified_local,Profile page contains the security profile surface.,apps/web/src/features/profile/components/Security.tsx,Frontend,2026-05-24,
REL-WEB-RESIDUAL-009,SOAR-COMP-PROFILE-BASIC-FORM,SOAR-HOOK-USE-USER,uses,verified_local,Profile basic form uses current-user hook state.,apps/web/src/features/profile/hooks/useUser.ts,Frontend,2026-05-24,
REL-WEB-RESIDUAL-010,SOAR-COMP-PROFILE-BASIC-FORM,SOAR-SERVICE-PROFILE-BASIC-CACHE,uses,verified_local,Profile basic form uses profile basic cache helper after updates.,apps/web/src/features/profile/services/profileBasicCache.ts,Frontend,2026-05-24,
REL-WEB-RESIDUAL-011,SOAR-COMP-PROFILE-BASIC-FORM,SOAR-API-PROFILE-BASIC-GET,calls,verified_local,Profile basic form is linked to profile basic read behavior.,apps/web/src/features/profile/components/BasicForm.tsx,Frontend,2026-05-24,
REL-WEB-RESIDUAL-012,SOAR-COMP-PROFILE-BASIC-FORM,SOAR-API-PROFILE-BASIC-UPDATE,calls,verified_local,Profile basic form is linked to profile basic update behavior.,apps/web/src/features/profile/components/BasicForm.tsx,Frontend,2026-05-24,
REL-WEB-RESIDUAL-013,SOAR-COMP-PROFILE-SECURITY,SOAR-SERVICE-WEB-PROFILE-SECURITY,calls,verified_local,Profile security component calls the frontend security service.,apps/web/src/features/profile/services/security.service.ts,Frontend,2026-05-24,
REL-WEB-RESIDUAL-014,SOAR-SERVICE-WEB-PROFILE-SECURITY,SOAR-API-PROFILE-SECURITY-PASSWORD,calls,verified_local,Frontend profile security service calls password-change route.,apps/web/src/features/profile/services/security.service.ts,Frontend,2026-05-24,
REL-WEB-RESIDUAL-015,SOAR-SERVICE-WEB-PROFILE-SECURITY,SOAR-API-PROFILE-SECURITY-ACCOUNT,calls,verified_local,Frontend profile security service calls account deletion route.,apps/web/src/features/profile/services/security.service.ts,Frontend,2026-05-24,
REL-WEB-RESIDUAL-016,SOAR-COMP-PROFILE-BASIC-FORM,SOAR-TEST-WEB-PROFILE-BASIC-SECURITY,verified_by,verified_local,Profile basic form is covered by focused Web tests.,apps/web/src/features/profile/components/BasicForm.test.tsx,QA,2026-05-24,
REL-WEB-RESIDUAL-017,SOAR-COMP-PROFILE-SECURITY,SOAR-TEST-WEB-PROFILE-BASIC-SECURITY,verified_by,verified_local,Profile security component is covered by focused Web tests.,apps/web/src/features/profile/components/Security.test.tsx,QA,2026-05-24,
REL-WEB-RESIDUAL-018,SOAR-PAGE-PROFILE,SOAR-TEST-WEB-PROFILE-BASIC-SECURITY,verified_by,verified_local,Profile page residual basic and security surfaces are covered by focused tests.,apps/web/src/features/profile/components/BasicForm.test.tsx,QA,2026-05-24,
REL-ENGINE-RUNTIME-001,SOAR-FEATURE-ENGINE-RUNTIME-CORE,SOAR-SERVICE-RUNTIME-SCAN-LOOP,has_service,verified_local,Engine runtime core starts with scan loop orchestration.,apps/api/src/modules/engine/runtimeScanLoop.service.ts,Backend,2026-05-24,
REL-ENGINE-RUNTIME-002,SOAR-SERVICE-RUNTIME-SCAN-LOOP,SOAR-SERVICE-RUNTIME-SIGNAL-LOOP,calls,verified_local,Runtime scan loop delegates signal evaluation work to the signal loop.,apps/api/src/modules/engine/runtimeSignalLoop.service.ts,Backend,2026-05-24,
REL-ENGINE-RUNTIME-003,SOAR-SERVICE-RUNTIME-SIGNAL-LOOP,SOAR-SERVICE-RUNTIME-TOPOLOGY-CACHE,uses,verified_local,Runtime signal loop uses topology cache context.,apps/api/src/modules/engine/runtimeTopologyCache.service.ts,Backend,2026-05-24,
REL-ENGINE-RUNTIME-004,SOAR-SERVICE-RUNTIME-SIGNAL-LOOP,SOAR-SERVICE-RUNTIME-FINAL-CANDLE-DECISION,uses,verified_local,Runtime signal loop uses final candle decision support.,apps/api/src/modules/engine/runtimeFinalCandleDecision.service.ts,Backend,2026-05-24,
REL-ENGINE-RUNTIME-005,SOAR-SERVICE-RUNTIME-SIGNAL-LOOP,SOAR-SERVICE-RULE-EVALUATOR,uses,verified_local,Runtime signal loop evaluates strategy rules through the rule evaluator.,apps/api/src/modules/engine/ruleEvaluator.service.ts,Backend,2026-05-24,
REL-ENGINE-RUNTIME-006,SOAR-SERVICE-RUNTIME-EXCHANGE-ORDER-GUARD,SOAR-SERVICE-PRETRADE-RISK,checks,verified_local,Runtime exchange order guard uses pre-trade risk constraints before mutation authority.,apps/api/src/modules/engine/runtimeExchangeOrderGuard.service.ts,Backend,2026-05-24,
REL-ENGINE-RUNTIME-007,SOAR-SERVICE-RUNTIME-EXCHANGE-ORDER-GUARD,SOAR-FEATURE-EXCHANGE-ADAPTER,checks,verified_local,Runtime exchange order guard depends on exchange adapter capability truth.,apps/api/src/modules/engine/runtimeExchangeOrderGuard.service.ts,Backend,2026-05-24,
REL-ENGINE-RUNTIME-008,SOAR-SERVICE-RUNTIME-EXECUTION-DEDUPE,SOAR-DB-ORDER,reads_writes,verified_local,Runtime execution dedupe protects order mutation idempotency.,apps/api/src/modules/engine/runtimeExecutionDedupe.service.ts,Backend,2026-05-24,
REL-ENGINE-RUNTIME-009,SOAR-SERVICE-RUNTIME-LIFECYCLE-MARK-PRICE,SOAR-SERVICE-RUNTIME-MARKET-DATA-FALLBACK,uses,verified_local,Lifecycle mark price uses runtime market data fallback when exchange truth is unavailable.,apps/api/src/modules/engine/runtimeLifecycleMarkPrice.service.ts,Backend,2026-05-24,
REL-ENGINE-RUNTIME-010,SOAR-SERVICE-RUNTIME-ORDER-LIFETIME,SOAR-SERVICE-RUNTIME-LIFECYCLE-MARK-PRICE,uses,verified_local,Order lifetime evaluation uses mark price context for lifecycle decisions.,apps/api/src/modules/engine/runtimeOrderLifetime.service.ts,Backend,2026-05-24,
REL-ENGINE-RUNTIME-011,SOAR-SERVICE-RUNTIME-POSITION-LIFETIME,SOAR-SERVICE-RUNTIME-LIFECYCLE-MARK-PRICE,uses,verified_local,Position lifetime evaluation uses mark price context for lifecycle decisions.,apps/api/src/modules/engine/runtimePositionLifetime.service.ts,Backend,2026-05-24,
REL-ENGINE-RUNTIME-012,SOAR-SERVICE-RUNTIME-POSITION-LIFETIME,SOAR-SERVICE-RUNTIME-AUTOMATION,calls,verified_local,Position lifetime support feeds runtime position automation decisions.,apps/api/src/modules/engine/runtimePositionLifetime.service.ts,Backend,2026-05-24,
REL-ENGINE-RUNTIME-013,SOAR-SERVICE-RUNTIME-METRICS,SOAR-SERVICE-RUNTIME-TELEMETRY,feeds,verified_local,Runtime metrics feed runtime telemetry and monitoring evidence.,apps/api/src/modules/engine/runtimeMetrics.service.ts,Backend,2026-05-24,
REL-ENGINE-RUNTIME-014,SOAR-SERVICE-RUNTIME-TELEMETRY,SOAR-DB-RUNTIME-SESSION,observes,verified_local,Runtime telemetry is tied to runtime session behavior.,apps/api/src/modules/engine/runtimeTelemetry.service.ts,Backend,2026-05-24,
REL-ENGINE-RUNTIME-015,SOAR-SERVICE-SIMULATOR,SOAR-SERVICE-PAPER-RUNTIME,uses,verified_local,Simulator support is linked to paper runtime behavior.,apps/api/src/modules/engine/simulator.service.ts,Backend,2026-05-24,
REL-ENGINE-RUNTIME-016,SOAR-FEATURE-ENGINE-RUNTIME-CORE,SOAR-TEST-ENGINE-RUNTIME-CORE,verified_by,verified_local,Engine runtime core is covered by aggregate engine runtime tests.,apps/api/src/modules/engine/runtime-flow.e2e.test.ts,QA,2026-05-24,
REL-ENGINE-RUNTIME-017,SOAR-SERVICE-RUNTIME-EXCHANGE-ORDER-GUARD,SOAR-TEST-ENGINE-RUNTIME-CORE,verified_by,verified_local,Runtime exchange order guard is covered by focused guard tests.,apps/api/src/modules/engine/runtimeExchangeOrderGuard.service.test.ts,QA,2026-05-24,
